,Time,Name,State.Name
2240,2000-01-01,Pettis County,4564
2241,2000-01-01,Phelps County,4569
2242,2000-01-01,Phelps County,4564
2243,2000-01-01,Philadelphia County,4578
2244,2000-01-01,Phillips County,4566
2245,2000-01-01,Phillips County,4542
2246,2000-01-01,Phillips County,4545
2247,2000-01-01,Phillips County,4556
2248,2000-01-01,Piatt County,4554
2249,2000-01-01,Pickaway County,4575
2250,2000-01-01,Pickens County,4581
2251,2000-01-01,Pickens County,4550
2252,2000-01-01,Pickens County,4541
2253,2000-01-01,Pickett County,4583
2254,2000-01-01,Pierce County,4568
2255,2000-01-01,Pierce County,4569
2256,2000-01-01,Pierce County,4589
2257,2000-01-01,Pierce County,4588
2258,2000-01-01,Pierce County,4550
2259,2000-01-01,Pike County,4575
2260,2000-01-01,Pike County,4578
2261,2000-01-01,Pike County,4550
2262,2000-01-01,Pike County,4555
2263,2000-01-01,Pike County,4554
2264,2000-01-01,Pike County,4542
2265,2000-01-01,Pike County,4541
2266,2000-01-01,Pike County,4564
2267,2000-01-01,Pike County,4565
2268,2000-01-01,Pike County,4557
2269,2000-01-01,Pima County,4543
2270,2000-01-01,Pinal County,4543
2271,2000-01-01,Pine County,4563
2272,2000-01-01,Pinellas County,4549
2273,2000-01-01,Pipestone County,4563
2274,2000-01-01,Piscataquis County,4561
2275,2000-01-01,Pitkin County,4545
2276,2000-01-01,Pitt County,4567
2277,2000-01-01,Pittsburg County,4576
2278,2000-01-01,Pittsylvania County,4586
2279,2000-01-01,Piute County,4585
2280,2000-01-01,Placer County,4544
2281,2000-01-01,Plaquemines Parish,4558
2282,2000-01-01,Platte County,4569
2283,2000-01-01,Platte County,4591
2284,2000-01-01,Platte County,4564
2285,2000-01-01,Pleasants County,4590
2286,2000-01-01,Plumas County,4544
2287,2000-01-01,Plymouth County,4559
2288,2000-01-01,Plymouth County,4552
2289,2000-01-01,Pocahontas County,4590
2290,2000-01-01,Pocahontas County,4552
2291,2000-01-01,Poinsett County,4542
2292,2000-01-01,Pointe Coupee Parish,4558
2293,2000-01-01,Polk County,4577
2294,2000-01-01,Polk County,4567
2295,2000-01-01,Polk County,4569
2296,2000-01-01,Polk County,4589
2297,2000-01-01,Polk County,4583
2298,2000-01-01,Polk County,4584
2299,2000-01-01,Polk County,4550
2300,2000-01-01,Polk County,4542
2301,2000-01-01,Polk County,4549
2302,2000-01-01,Polk County,4563
2303,2000-01-01,Polk County,4564
2304,2000-01-01,Polk County,4552
2305,2000-01-01,Pondera County,4566
2306,2000-01-01,Pontotoc County,4576
2307,2000-01-01,Pontotoc County,4565
2308,2000-01-01,Pope County,4554
2309,2000-01-01,Pope County,4542
2310,2000-01-01,Pope County,4563
2311,2000-01-01,Poquoson city,4586
2312,2000-01-01,Portage County,4575
2313,2000-01-01,Portage County,4589
2314,2000-01-01,Porter County,4555
2315,2000-01-01,Portsmouth city,4586
2316,2000-01-01,Posey County,4555
2317,2000-01-01,Pottawatomie County,4576
2318,2000-01-01,Pottawatomie County,4556
2319,2000-01-01,Pottawattamie County,4552
2320,2000-01-01,Potter County,4578
2321,2000-01-01,Potter County,4582
2322,2000-01-01,Potter County,4584
2323,2000-01-01,Powder River County,4566
2324,2000-01-01,Powell County,4566
2325,2000-01-01,Powell County,4557
2326,2000-01-01,Power County,4553
2327,2000-01-01,Poweshiek County,4552
2328,2000-01-01,Powhatan County,4586
2329,2000-01-01,Prairie County,4566
2330,2000-01-01,Prairie County,4542
2331,2000-01-01,Pratt County,4556
2332,2000-01-01,Preble County,4575
2333,2000-01-01,Prentiss County,4565
2334,2000-01-01,Presidio County,4584
2335,2000-01-01,Presque Isle County,4562
2336,2000-01-01,Preston County,4590
2337,2000-01-01,Price County,4589
2338,2000-01-01,Prince Edward County,4586
2339,2000-01-01,Prince George County,4586
2340,2000-01-01,Prince George's County,4560
2341,2000-01-01,Prince William County,4586
2342,2000-01-01,Prince of Wales-Hyder Census Area,4540
2343,2000-01-01,Providence County,4580
2344,2000-01-01,Prowers County,4545
2345,2000-01-01,Pueblo County,4545
2346,2000-01-01,Pulaski County,4586
2347,2000-01-01,Pulaski County,4550
2348,2000-01-01,Pulaski County,4555
2349,2000-01-01,Pulaski County,4554
2350,2000-01-01,Pulaski County,4542
2351,2000-01-01,Pulaski County,4564
2352,2000-01-01,Pulaski County,4557
2353,2000-01-01,Pushmataha County,4576
2354,2000-01-01,Putnam County,4575
2355,2000-01-01,Putnam County,4574
2356,2000-01-01,Putnam County,4590
2357,2000-01-01,Putnam County,4583
2358,2000-01-01,Putnam County,4550
2359,2000-01-01,Putnam County,4555
2360,2000-01-01,Putnam County,4554
2361,2000-01-01,Putnam County,4549
2362,2000-01-01,Putnam County,4564
2363,2000-01-01,Quay County,4572
2364,2000-01-01,Queen Anne's County,4560
2365,2000-01-01,Queens County,4574
2366,2000-01-01,Quitman County,4550
2367,2000-01-01,Quitman County,4565
2368,2000-01-01,Rabun County,4550
2369,2000-01-01,Racine County,4589
2370,2000-01-01,Radford city,4586
2371,2000-01-01,Rains County,4584
2372,2000-01-01,Raleigh County,4590
2373,2000-01-01,Ralls County,4564
2374,2000-01-01,Ramsey County,4568
2375,2000-01-01,Ramsey County,4563
2376,2000-01-01,Randall County,4584
2377,2000-01-01,Randolph County,4567
2378,2000-01-01,Randolph County,4590
2379,2000-01-01,Randolph County,4550
2380,2000-01-01,Randolph County,4555
2381,2000-01-01,Randolph County,4554
2382,2000-01-01,Randolph County,4542
2383,2000-01-01,Randolph County,4541
2384,2000-01-01,Randolph County,4564
2385,2000-01-01,Rankin County,4565
2386,2000-01-01,Ransom County,4568
2387,2000-01-01,Rapides Parish,4558
2388,2000-01-01,Rappahannock County,4586
2389,2000-01-01,Ravalli County,4566
2390,2000-01-01,Rawlins County,4556
2391,2000-01-01,Ray County,4564
2392,2000-01-01,Reagan County,4584
2393,2000-01-01,Real County,4584
2394,2000-01-01,Red Lake County,4563
2395,2000-01-01,Red River County,4584
2396,2000-01-01,Red River Parish,4558
2397,2000-01-01,Red Willow County,4569
2398,2000-01-01,Redwood County,4563
2399,2000-01-01,Reeves County,4584
2400,2000-01-01,Refugio County,4584
2401,2000-01-01,Reno County,4556
2402,2000-01-01,Rensselaer County,4574
2403,2000-01-01,Renville County,4568
2404,2000-01-01,Renville County,4563
2405,2000-01-01,Republic County,4556
2406,2000-01-01,Reynolds County,4564
2407,2000-01-01,Rhea County,4583
2408,2000-01-01,Rice County,4563
2409,2000-01-01,Rice County,4556
2410,2000-01-01,Rich County,4585
2411,2000-01-01,Richardson County,4569
2412,2000-01-01,Richland County,4575
2413,2000-01-01,Richland County,4568
2414,2000-01-01,Richland County,4581
2415,2000-01-01,Richland County,4566
2416,2000-01-01,Richland County,4589
2417,2000-01-01,Richland County,4554
2418,2000-01-01,Richland Parish,4558
2419,2000-01-01,Richmond County,4567
2420,2000-01-01,Richmond County,4574
2421,2000-01-01,Richmond County,4586
2422,2000-01-01,Richmond County,4550
2423,2000-01-01,Richmond city,4586
2424,2000-01-01,Riley County,4556
2425,2000-01-01,Ringgold County,4552
2426,2000-01-01,Rio Arriba County,4572
2427,2000-01-01,Rio Blanco County,4545
2428,2000-01-01,Rio Grande County,4545
2429,2000-01-01,Ripley County,4564
2430,2000-01-01,Ripley County,4555
2431,2000-01-01,Ritchie County,4590
2432,2000-01-01,Riverside County,4544
2433,2000-01-01,Roane County,4590
2434,2000-01-01,Roane County,4583
2435,2000-01-01,Roanoke County,4586
2436,2000-01-01,Roanoke city,4586
2437,2000-01-01,Roberts County,4582
2438,2000-01-01,Roberts County,4584
2439,2000-01-01,Robertson County,4583
2440,2000-01-01,Robertson County,4584
2441,2000-01-01,Robertson County,4557
2442,2000-01-01,Robeson County,4567
2443,2000-01-01,Rock County,4569
2444,2000-01-01,Rock County,4589
2445,2000-01-01,Rock County,4563
2446,2000-01-01,Rock Island County,4554
2447,2000-01-01,Rockbridge County,4586
2448,2000-01-01,Rockcastle County,4557
2449,2000-01-01,Rockdale County,4550
2450,2000-01-01,Rockingham County,4567
2451,2000-01-01,Rockingham County,4570
2452,2000-01-01,Rockingham County,4586
2453,2000-01-01,Rockland County,4574
2454,2000-01-01,Rockwall County,4584
2455,2000-01-01,Roger Mills County,4576
2456,2000-01-01,Rogers County,4576
2457,2000-01-01,Rolette County,4568
2458,2000-01-01,Rooks County,4556
2459,2000-01-01,Roosevelt County,4566
2460,2000-01-01,Roosevelt County,4572
2461,2000-01-01,Roscommon County,4562
2462,2000-01-01,Roseau County,4563
2463,2000-01-01,Rosebud County,4566
2464,2000-01-01,Ross County,4575
2465,2000-01-01,Routt County,4545
2466,2000-01-01,Rowan County,4567
2467,2000-01-01,Rowan County,4557
2468,2000-01-01,Runnels County,4584
2469,2000-01-01,Rush County,4555
2470,2000-01-01,Rush County,4556
2471,2000-01-01,Rusk County,4589
2472,2000-01-01,Rusk County,4584
2473,2000-01-01,Russell County,4586
2474,2000-01-01,Russell County,4541
2475,2000-01-01,Russell County,4556
2476,2000-01-01,Russell County,4557
2477,2000-01-01,Rutherford County,4567
2478,2000-01-01,Rutherford County,4583
2479,2000-01-01,Rutland County,4587
2480,2000-01-01,Sabine County,4584
2481,2000-01-01,Sabine Parish,4558
2482,2000-01-01,Sac County,4552
2483,2000-01-01,Sacramento County,4544
2484,2000-01-01,Sagadahoc County,4561
2485,2000-01-01,Saginaw County,4562
2486,2000-01-01,Saguache County,4545
2487,2000-01-01,Salem County,4571
2488,2000-01-01,Salem city,4586
2489,2000-01-01,Saline County,4569
2490,2000-01-01,Saline County,4564
2491,2000-01-01,Saline County,4554
2492,2000-01-01,Saline County,4542
2493,2000-01-01,Saline County,4556
2494,2000-01-01,Salt Lake County,4585
2495,2000-01-01,Saluda County,4581
2496,2000-01-01,Sampson County,4567
2497,2000-01-01,San Augustine County,4584
2498,2000-01-01,San Benito County,4544
2499,2000-01-01,San Bernardino County,4544
2500,2000-01-01,San Diego County,4544
2501,2000-01-01,San Francisco County,4544
2502,2000-01-01,San Jacinto County,4584
2503,2000-01-01,San Joaquin County,4544
2504,2000-01-01,San Juan County,4572
2505,2000-01-01,San Juan County,4585
2506,2000-01-01,San Juan County,4588
2507,2000-01-01,San Juan County,4545
2508,2000-01-01,San Luis Obispo County,4544
2509,2000-01-01,San Mateo County,4544
2510,2000-01-01,San Miguel County,4572
2511,2000-01-01,San Miguel County,4545
2512,2000-01-01,San Patricio County,4584
2513,2000-01-01,San Saba County,4584
2514,2000-01-01,Sanborn County,4582
2515,2000-01-01,Sanders County,4566
2516,2000-01-01,Sandoval County,4572
2517,2000-01-01,Sandusky County,4575
2518,2000-01-01,Sangamon County,4554
2519,2000-01-01,Sanilac County,4562
2520,2000-01-01,Sanpete County,4585
2521,2000-01-01,Santa Barbara County,4544
2522,2000-01-01,Santa Clara County,4544
2523,2000-01-01,Santa Cruz County,4543
2524,2000-01-01,Santa Cruz County,4544
2525,2000-01-01,Santa Fe County,4572
2526,2000-01-01,Santa Rosa County,4549
2527,2000-01-01,Sarasota County,4549
2528,2000-01-01,Saratoga County,4574
2529,2000-01-01,Sargent County,4568
2530,2000-01-01,Sarpy County,4569
2531,2000-01-01,Sauk County,4589
2532,2000-01-01,Saunders County,4569
2533,2000-01-01,Sawyer County,4589
2534,2000-01-01,Schenectady County,4574
2535,2000-01-01,Schleicher County,4584
2536,2000-01-01,Schley County,4550
2537,2000-01-01,Schoharie County,4574
2538,2000-01-01,Schoolcraft County,4562
2539,2000-01-01,Schuyler County,4564
2540,2000-01-01,Schuyler County,4574
2541,2000-01-01,Schuyler County,4554
2542,2000-01-01,Schuylkill County,4578
2543,2000-01-01,Scioto County,4575
2544,2000-01-01,Scotland County,4567
2545,2000-01-01,Scotland County,4564
2546,2000-01-01,Scott County,4564
2547,2000-01-01,Scott County,4586
2548,2000-01-01,Scott County,4583
2549,2000-01-01,Scott County,4555
2550,2000-01-01,Scott County,4554
2551,2000-01-01,Scott County,4542
2552,2000-01-01,Scott County,4563
2553,2000-01-01,Scott County,4565
2554,2000-01-01,Scott County,4556
2555,2000-01-01,Scott County,4552
2556,2000-01-01,Scott County,4557
2557,2000-01-01,Scotts Bluff County,4569
2558,2000-01-01,Screven County,4550
2559,2000-01-01,Scurry County,4584
2560,2000-01-01,Searcy County,4542
2561,2000-01-01,Sebastian County,4542
2562,2000-01-01,Sedgwick County,4545
2563,2000-01-01,Sedgwick County,4556
2564,2000-01-01,Seminole County,4576
2565,2000-01-01,Seminole County,4550
2566,2000-01-01,Seminole County,4549
2567,2000-01-01,Seneca County,4575
2568,2000-01-01,Seneca County,4574
2569,2000-01-01,Sequatchie County,4583
2570,2000-01-01,Sequoyah County,4576
2571,2000-01-01,Sevier County,4585
2572,2000-01-01,Sevier County,4583
2573,2000-01-01,Sevier County,4542
2574,2000-01-01,Seward County,4569
2575,2000-01-01,Seward County,4556
2576,2000-01-01,Shackelford County,4584
2577,2000-01-01,Shannon County,4564
2578,2000-01-01,Shannon County,4582
2579,2000-01-01,Sharkey County,4565
2580,2000-01-01,Sharp County,4542
2581,2000-01-01,Shasta County,4544
2582,2000-01-01,Shawano County,4589
2583,2000-01-01,Shawnee County,4556
2584,2000-01-01,Sheboygan County,4589
2585,2000-01-01,Shelby County,4575
2586,2000-01-01,Shelby County,4564
2587,2000-01-01,Shelby County,4583
2588,2000-01-01,Shelby County,4584
2589,2000-01-01,Shelby County,4555
2590,2000-01-01,Shelby County,4554
2591,2000-01-01,Shelby County,4541
2592,2000-01-01,Shelby County,4552
2593,2000-01-01,Shelby County,4557
2594,2000-01-01,Shenandoah County,4586
2595,2000-01-01,Sherburne County,4563
2596,2000-01-01,Sheridan County,4568
2597,2000-01-01,Sheridan County,4569
2598,2000-01-01,Sheridan County,4566
2599,2000-01-01,Sheridan County,4591
2600,2000-01-01,Sheridan County,4556
2601,2000-01-01,Sherman County,4577
2602,2000-01-01,Sherman County,4569
2603,2000-01-01,Sherman County,4584
2604,2000-01-01,Sherman County,4556
2605,2000-01-01,Shiawassee County,4562
2606,2000-01-01,Shoshone County,4553
2607,2000-01-01,Sibley County,4563
2608,2000-01-01,Sierra County,4572
2609,2000-01-01,Sierra County,4544
2610,2000-01-01,Silver Bow County,4566
2611,2000-01-01,Simpson County,4565
2612,2000-01-01,Simpson County,4557
2613,2000-01-01,Sioux County,4568
2614,2000-01-01,Sioux County,4569
2615,2000-01-01,Sioux County,4552
2616,2000-01-01,Siskiyou County,4544
2617,2000-01-01,Sitka City and Borough,4540
2618,2000-01-01,Skagit County,4588
2619,2000-01-01,Skagway Municipality,4540
2620,2000-01-01,Skamania County,4588
2621,2000-01-01,Slope County,4568
2622,2000-01-01,Smith County,4583
2623,2000-01-01,Smith County,4584
2624,2000-01-01,Smith County,4565
2625,2000-01-01,Smith County,4556
2626,2000-01-01,Smyth County,4586
2627,2000-01-01,Snohomish County,4588
2628,2000-01-01,Snyder County,4578
2629,2000-01-01,Socorro County,4572
2630,2000-01-01,Solano County,4544
2631,2000-01-01,Somerset County,4578
2632,2000-01-01,Somerset County,4571
2633,2000-01-01,Somerset County,4560
2634,2000-01-01,Somerset County,4561
2635,2000-01-01,Somervell County,4584
2636,2000-01-01,Sonoma County,4544
2637,2000-01-01,Southampton County,4586
2638,2000-01-01,Southeast Fairbanks Census Area,4540
2639,2000-01-01,Spalding County,4550
2640,2000-01-01,Spartanburg County,4581
2641,2000-01-01,Spencer County,4555
2642,2000-01-01,Spencer County,4557
2643,2000-01-01,Spink County,4582
2644,2000-01-01,Spokane County,4588
2645,2000-01-01,Spotsylvania County,4586
2646,2000-01-01,St. Bernard Parish,4558
2647,2000-01-01,St. Charles County,4564
2648,2000-01-01,St. Charles Parish,4558
2649,2000-01-01,St. Clair County,4564
2650,2000-01-01,St. Clair County,4554
2651,2000-01-01,St. Clair County,4541
2652,2000-01-01,St. Clair County,4562
2653,2000-01-01,St. Croix County,4589
2654,2000-01-01,St. Francis County,4542
2655,2000-01-01,St. Francois County,4564
2656,2000-01-01,St. Helena Parish,4558
2657,2000-01-01,St. James Parish,4558
2658,2000-01-01,St. John the Baptist Parish,4558
2659,2000-01-01,St. Johns County,4549
2660,2000-01-01,St. Joseph County,4555
2661,2000-01-01,St. Joseph County,4562
2662,2000-01-01,St. Landry Parish,4558
2663,2000-01-01,St. Lawrence County,4574
2664,2000-01-01,St. Louis County,4564
2665,2000-01-01,St. Louis County,4563
2666,2000-01-01,St. Louis city,4564
2667,2000-01-01,St. Lucie County,4549
2668,2000-01-01,St. Martin Parish,4558
2669,2000-01-01,St. Mary Parish,4558
2670,2000-01-01,St. Mary's County,4560
2671,2000-01-01,St. Tammany Parish,4558
2672,2000-01-01,Stafford County,4586
2673,2000-01-01,Stafford County,4556
2674,2000-01-01,Stanislaus County,4544
2675,2000-01-01,Stanley County,4582
2676,2000-01-01,Stanly County,4567
2677,2000-01-01,Stanton County,4569
2678,2000-01-01,Stanton County,4556
2679,2000-01-01,Stark County,4575
2680,2000-01-01,Stark County,4568
2681,2000-01-01,Stark County,4554
2682,2000-01-01,Starke County,4555
2683,2000-01-01,Starr County,4584
2684,2000-01-01,Staunton city,4586
2685,2000-01-01,Ste. Genevieve County,4564
2686,2000-01-01,Stearns County,4563
2687,2000-01-01,Steele County,4568
2688,2000-01-01,Steele County,4563
2689,2000-01-01,Stephens County,4576
2690,2000-01-01,Stephens County,4584
2691,2000-01-01,Stephens County,4550
2692,2000-01-01,Stephenson County,4554
2693,2000-01-01,Sterling County,4584
2694,2000-01-01,Steuben County,4574
2695,2000-01-01,Steuben County,4555
2696,2000-01-01,Stevens County,4588
2697,2000-01-01,Stevens County,4563
2698,2000-01-01,Stevens County,4556
2699,2000-01-01,Stewart County,4583
2700,2000-01-01,Stewart County,4550
2701,2000-01-01,Stillwater County,4566
2702,2000-01-01,Stoddard County,4564
2703,2000-01-01,Stokes County,4567
2704,2000-01-01,Stone County,4564
2705,2000-01-01,Stone County,4542
2706,2000-01-01,Stone County,4565
2707,2000-01-01,Stonewall County,4584
2708,2000-01-01,Storey County,4573
2709,2000-01-01,Story County,4552
2710,2000-01-01,Strafford County,4570
2711,2000-01-01,Stutsman County,4568
2712,2000-01-01,Sublette County,4591
2713,2000-01-01,Suffolk County,4574
2714,2000-01-01,Suffolk County,4559
2715,2000-01-01,Suffolk city,4586
2716,2000-01-01,Sullivan County,4578
2717,2000-01-01,Sullivan County,4564
2718,2000-01-01,Sullivan County,4574
2719,2000-01-01,Sullivan County,4570
2720,2000-01-01,Sullivan County,4583
2721,2000-01-01,Sullivan County,4555
2722,2000-01-01,Sully County,4582
2723,2000-01-01,Summers County,4590
2724,2000-01-01,Summit County,4575
2725,2000-01-01,Summit County,4585
2726,2000-01-01,Summit County,4545
2727,2000-01-01,Sumner County,4583
2728,2000-01-01,Sumner County,4556
2729,2000-01-01,Sumter County,4581
2730,2000-01-01,Sumter County,4550
2731,2000-01-01,Sumter County,4541
2732,2000-01-01,Sumter County,4549
2733,2000-01-01,Sunflower County,4565
2734,2000-01-01,Surry County,4567
2735,2000-01-01,Surry County,4586
2736,2000-01-01,Susquehanna County,4578
2737,2000-01-01,Sussex County,4571
2738,2000-01-01,Sussex County,4586
2739,2000-01-01,Sussex County,4548
2740,2000-01-01,Sutter County,4544
2741,2000-01-01,Sutton County,4584
2742,2000-01-01,Suwannee County,4549
2743,2000-01-01,Swain County,4567
2744,2000-01-01,Sweet Grass County,4566
2745,2000-01-01,Sweetwater County,4591
2746,2000-01-01,Swift County,4563
2747,2000-01-01,Swisher County,4584
2748,2000-01-01,Switzerland County,4555
2749,2000-01-01,Talbot County,4550
2750,2000-01-01,Talbot County,4560
2751,2000-01-01,Taliaferro County,4550
2752,2000-01-01,Talladega County,4541
2753,2000-01-01,Tallahatchie County,4565
2754,2000-01-01,Tallapoosa County,4541
2755,2000-01-01,Tama County,4552
2756,2000-01-01,Taney County,4564
2757,2000-01-01,Tangipahoa Parish,4558
2758,2000-01-01,Taos County,4572
2759,2000-01-01,Tarrant County,4584
2760,2000-01-01,Tate County,4565
2761,2000-01-01,Tattnall County,4550
2762,2000-01-01,Taylor County,4589
2763,2000-01-01,Taylor County,4590
2764,2000-01-01,Taylor County,4584
2765,2000-01-01,Taylor County,4550
2766,2000-01-01,Taylor County,4549
2767,2000-01-01,Taylor County,4552
2768,2000-01-01,Taylor County,4557
2769,2000-01-01,Tazewell County,4586
2770,2000-01-01,Tazewell County,4554
2771,2000-01-01,Tehama County,4544
2772,2000-01-01,Telfair County,4550
2773,2000-01-01,Teller County,4545
2774,2000-01-01,Tensas Parish,4558
2775,2000-01-01,Terrebonne Parish,4558
2776,2000-01-01,Terrell County,4584
2777,2000-01-01,Terrell County,4550
2778,2000-01-01,Terry County,4584
2779,2000-01-01,Teton County,4566
2780,2000-01-01,Teton County,4591
2781,2000-01-01,Teton County,4553
2782,2000-01-01,Texas County,4576
2783,2000-01-01,Texas County,4564
2784,2000-01-01,Thayer County,4569
2785,2000-01-01,Thomas County,4569
2786,2000-01-01,Thomas County,4550
2787,2000-01-01,Thomas County,4556
2788,2000-01-01,Throckmorton County,4584
2789,2000-01-01,Thurston County,4569
2790,2000-01-01,Thurston County,4588
2791,2000-01-01,Tift County,4550
2792,2000-01-01,Tillamook County,4577
2793,2000-01-01,Tillman County,4576
2794,2000-01-01,Tioga County,4578
2795,2000-01-01,Tioga County,4574
2796,2000-01-01,Tippah County,4565
2797,2000-01-01,Tippecanoe County,4555
2798,2000-01-01,Tipton County,4583
2799,2000-01-01,Tipton County,4555
2800,2000-01-01,Tishomingo County,4565
2801,2000-01-01,Titus County,4584
2802,2000-01-01,Todd County,4582
2803,2000-01-01,Todd County,4563
2804,2000-01-01,Todd County,4557
2805,2000-01-01,Tolland County,4546
2806,2000-01-01,Tom Green County,4584
2807,2000-01-01,Tompkins County,4574
2808,2000-01-01,Tooele County,4585
2809,2000-01-01,Toole County,4566
2810,2000-01-01,Toombs County,4550
2811,2000-01-01,Torrance County,4572
2812,2000-01-01,Towner County,4568
2813,2000-01-01,Towns County,4550
2814,2000-01-01,Traill County,4568
2815,2000-01-01,Transylvania County,4567
2816,2000-01-01,Traverse County,4563
2817,2000-01-01,Travis County,4584
2818,2000-01-01,Treasure County,4566
2819,2000-01-01,Trego County,4556
2820,2000-01-01,Trempealeau County,4589
2821,2000-01-01,Treutlen County,4550
2822,2000-01-01,Trigg County,4557
2823,2000-01-01,Trimble County,4557
2824,2000-01-01,Trinity County,4584
2825,2000-01-01,Trinity County,4544
2826,2000-01-01,Tripp County,4582
2827,2000-01-01,Troup County,4550
2828,2000-01-01,Trousdale County,4583
2829,2000-01-01,Trumbull County,4575
2830,2000-01-01,Tucker County,4590
2831,2000-01-01,Tulare County,4544
2832,2000-01-01,Tulsa County,4576
2833,2000-01-01,Tunica County,4565
2834,2000-01-01,Tuolumne County,4544
2835,2000-01-01,Turner County,4582
2836,2000-01-01,Turner County,4550
2837,2000-01-01,Tuscaloosa County,4541
2838,2000-01-01,Tuscarawas County,4575
2839,2000-01-01,Tuscola County,4562
2840,2000-01-01,Twiggs County,4550
2841,2000-01-01,Twin Falls County,4553
2842,2000-01-01,Tyler County,4590
2843,2000-01-01,Tyler County,4584
2844,2000-01-01,Tyrrell County,4567
2845,2000-01-01,Uinta County,4591
2846,2000-01-01,Uintah County,4585
2847,2000-01-01,Ulster County,4574
2848,2000-01-01,Umatilla County,4577
2849,2000-01-01,Unicoi County,4583
2850,2000-01-01,Union County,4575
2851,2000-01-01,Union County,4567
2852,2000-01-01,Union County,4578
2853,2000-01-01,Union County,4577
2854,2000-01-01,Union County,4571
2855,2000-01-01,Union County,4572
2856,2000-01-01,Union County,4583
2857,2000-01-01,Union County,4581
2858,2000-01-01,Union County,4582
2859,2000-01-01,Union County,4550
2860,2000-01-01,Union County,4555
2861,2000-01-01,Union County,4554
2862,2000-01-01,Union County,4542
2863,2000-01-01,Union County,4549
2864,2000-01-01,Union County,4565
2865,2000-01-01,Union County,4552
2866,2000-01-01,Union County,4557
2867,2000-01-01,Union Parish,4558
2868,2000-01-01,Upshur County,4584
2869,2000-01-01,Upshur County,4590
2870,2000-01-01,Upson County,4550
2871,2000-01-01,Upton County,4584
2872,2000-01-01,Utah County,4585
2873,2000-01-01,Uvalde County,4584
2874,2000-01-01,Val Verde County,4584
2875,2000-01-01,Valdez-Cordova Census Area,4540
2876,2000-01-01,Valencia County,4572
2877,2000-01-01,Valley County,4569
2878,2000-01-01,Valley County,4566
2879,2000-01-01,Valley County,4553
2880,2000-01-01,Van Buren County,4583
2881,2000-01-01,Van Buren County,4542
2882,2000-01-01,Van Buren County,4562
2883,2000-01-01,Van Buren County,4552
2884,2000-01-01,Van Wert County,4575
2885,2000-01-01,Van Zandt County,4584
2886,2000-01-01,Vance County,4567
2887,2000-01-01,Vanderburgh County,4555
2888,2000-01-01,Venango County,4578
2889,2000-01-01,Ventura County,4544
2890,2000-01-01,Vermilion County,4554
2891,2000-01-01,Vermilion Parish,4558
2892,2000-01-01,Vermillion County,4555
2893,2000-01-01,Vernon County,4564
2894,2000-01-01,Vernon County,4589
2895,2000-01-01,Vernon Parish,4558
2896,2000-01-01,Victoria County,4584
2897,2000-01-01,Vigo County,4555
2898,2000-01-01,Vilas County,4589
2899,2000-01-01,Vinton County,4575
2900,2000-01-01,Virginia Beach city,4586
2901,2000-01-01,Volusia County,4549
2902,2000-01-01,Wabash County,4555
2903,2000-01-01,Wabash County,4554
2904,2000-01-01,Wabasha County,4563
2905,2000-01-01,Wabaunsee County,4556
2906,2000-01-01,Wade Hampton Census Area,4540
2907,2000-01-01,Wadena County,4563
2908,2000-01-01,Wagoner County,4576
2909,2000-01-01,Wahkiakum County,4588
2910,2000-01-01,Wake County,4567
2911,2000-01-01,Wakulla County,4549
2912,2000-01-01,Waldo County,4561
2913,2000-01-01,Walker County,4584
2914,2000-01-01,Walker County,4550
2915,2000-01-01,Walker County,4541
2916,2000-01-01,Walla Walla County,4588
2917,2000-01-01,Wallace County,4556
2918,2000-01-01,Waller County,4584
2919,2000-01-01,Wallowa County,4577
2920,2000-01-01,Walsh County,4568
2921,2000-01-01,Walthall County,4565
2922,2000-01-01,Walton County,4550
2923,2000-01-01,Walton County,4549
2924,2000-01-01,Walworth County,4589
2925,2000-01-01,Walworth County,4582
2926,2000-01-01,Wapello County,4552
2927,2000-01-01,Ward County,4568
2928,2000-01-01,Ward County,4584
2929,2000-01-01,Ware County,4550
2930,2000-01-01,Warren County,4575
2931,2000-01-01,Warren County,4567
2932,2000-01-01,Warren County,4578
2933,2000-01-01,Warren County,4564
2934,2000-01-01,Warren County,4574
2935,2000-01-01,Warren County,4571
2936,2000-01-01,Warren County,4586
2937,2000-01-01,Warren County,4583
2938,2000-01-01,Warren County,4550
2939,2000-01-01,Warren County,4554
2940,2000-01-01,Warren County,4555
2941,2000-01-01,Warren County,4565
2942,2000-01-01,Warren County,4552
2943,2000-01-01,Warren County,4557
2944,2000-01-01,Warrick County,4555
2945,2000-01-01,Wasatch County,4585
2946,2000-01-01,Wasco County,4577
2947,2000-01-01,Waseca County,4563
2948,2000-01-01,Washakie County,4591
2949,2000-01-01,Washburn County,4589
2950,2000-01-01,Washington County,4575
2951,2000-01-01,Washington County,4567
2952,2000-01-01,Washington County,4578
2953,2000-01-01,Washington County,4580
2954,2000-01-01,Washington County,4576
2955,2000-01-01,Washington County,4577
2956,2000-01-01,Washington County,4569
2957,2000-01-01,Washington County,4564
2958,2000-01-01,Washington County,4574
2959,2000-01-01,Washington County,4586
2960,2000-01-01,Washington County,4584
2961,2000-01-01,Washington County,4585
2962,2000-01-01,Washington County,4587
2963,2000-01-01,Washington County,4589
2964,2000-01-01,Washington County,4583
2965,2000-01-01,Washington County,4550
